,t(fs),t(au),Field(t),Apot(t)
562,-3.337602678604109,-137.9810783,0.0,-0.1266829075
563,-3.3299825809931742,-137.666053,0.0,-0.1269133863
564,-3.322362483382239,-137.3510277,0.0,-0.1270942725
565,-3.314742385771304,-137.0360024,0.0,-0.1272245442
566,-3.307122288160369,-136.7209771,0.0,-0.1273031864
567,-3.299502190549434,-136.4059518,0.0,-0.1273291917
568,-3.291882092938499,-136.0909265,0.0,-0.1273015607
569,-3.284261997746448,-135.7759013,0.0,-0.1272193031
570,-3.276641900135514,-135.460876,0.0,-0.1270814377
571,-3.2690218025245787,-135.1458507,0.0,-0.1268869938
572,-3.2614017049136437,-134.8308254,0.0,-0.1266350112
573,-3.2537816073027086,-134.5158001,0.0,-0.1263245414
574,-3.2461615096917735,-134.2007748,0.0,-0.1259546477
575,-3.2385414120808385,-133.8857495,0.0,-0.1255244065
576,-3.2309213144699034,-133.5707242,0.0,-0.1250329076
577,-3.2233012168589683,-133.2556989,0.0,-0.1244792548
578,-3.2156811192480332,-132.9406736,0.0,-0.1238625668
579,-3.208061021637098,-132.6256483,0.0,-0.123181978
580,-3.2004409240261635,-132.310623,0.0,-0.1224366386
581,-3.1928208264152285,-131.9955977,0.0,-0.121625716
582,-3.1852007288042934,-131.6805724,0.0,-0.1207483951
583,-3.177580633612243,-131.3655472,0.0,-0.1198038788
584,-3.169960536001308,-131.0505219,0.0,-0.1187913892
585,-3.162340438390373,-130.7354966,0.0,-0.1177101678
586,-3.154720340779438,-130.4204713,0.0,-0.1165594767
587,-3.147100243168503,-130.105446,0.0,-0.1153385986
588,-3.139480145557568,-129.7904207,0.0,-0.114046838
589,-3.131860047946633,-129.4753954,0.0,-0.1126835218
590,-3.124239950335698,-129.1603701,0.0,-0.1112479998
591,-3.116619852724763,-128.8453448,0.0,-0.1097396456
592,-3.1089997551138278,-128.5303195,0.0,-0.108157857
593,-3.1013796575028927,-128.2152942,0.0,-0.1065020568
594,-3.093759559891958,-127.9002689,0.0,-0.1047716937
595,-3.086139462281023,-127.5852436,0.0,-0.1029662425
596,-3.078519364670088,-127.2702183,0.0,-0.1010852049
597,-3.070899267059153,-126.955193,0.0,-0.09912811063
598,-3.0632791718671024,-126.6401678,0.0,-0.09709451725
599,-3.0556590742561673,-126.3251425,0.0,-0.09498401143
600,-3.0480389766452323,-126.0101172,0.0,-0.09279620934
601,-3.040418879034297,-125.6950919,0.0,-0.09053075728
602,-3.0327987814233626,-125.3800666,0.0,-0.08818733231
603,-3.0251786838124275,-125.0650413,0.0,-0.08576564285
604,-3.0175585862014924,-124.750016,0.0,-0.08326542929
605,-3.0099384885905573,-124.4349907,0.0,-0.08068646454
606,-3.0023183909796227,-124.1199654,0.0,-0.07802855465
607,-2.9946982933686876,-123.8049401,0.0,-0.07529153935
608,-2.9870781957577526,-123.4899148,0.0,-0.07247529262
609,-2.979458098146818,-123.1748895,0.0,-0.06957972322
610,-2.971838000535883,-122.8598642,0.0,-0.06660477527
611,-2.964217902924948,-122.5448389,0.0,-0.0635504287
612,-2.956597807732897,-122.2298137,0.0,-0.06041669983
613,-2.9489777101219623,-121.9147884,0.0,-0.05720364183
614,-2.9413576125110272,-121.5997631,0.0,-0.05391134522
615,-2.933737514900092,-121.2847378,0.0,-0.05053993836
616,-2.926117417289157,-120.9697125,0.0,-0.04708958788
617,-2.918497319678222,-120.6546872,0.0,-0.04356049912
618,-2.910877222067287,-120.3396619,0.0,-0.03995291661
619,-2.903257124456352,-120.0246366,0.0,-0.03626712443
620,-2.8956370268454172,-119.7096113,0.0,-0.03250344666
621,-2.888016929234482,-119.394586,0.0,-0.02866224771
622,-2.880396831623547,-119.0795607,0.0,-0.02474393275
623,-2.872776734012612,-118.7645354,0.0,-0.020748948
624,-2.865156636401677,-118.4495101,0.0,-0.01667778114
625,-2.857536538790742,-118.1344848,0.0,-0.01253096154
626,-2.8499164435986915,-117.8194596,0.0,-0.008309060627
627,-2.8422963459877564,-117.5044343,0.0,-0.00401269215
628,-2.8346762483768213,-117.189409,0.0,0.0003574875685
629,-2.8270561507658867,-116.8743837,0.0,0.004800779377
630,-2.8194360531549516,-116.5593584,0.0,0.009316441071
631,-2.811815955544017,-116.2443331,0.0,0.01390368719
632,-2.804195857933082,-115.9293078,0.0,0.01856168881
633,-2.796575760322147,-115.6142825,0.0,0.02328957343
634,-2.7889556627112118,-115.2992572,0.0,0.02808642474
635,-2.7813355651002767,-114.9842319,0.0,0.0329512826
636,-2.7737154674893416,-114.6692066,0.0,0.03788314283
637,-2.7660953698784065,-114.3541813,0.0,0.04288095722
638,-2.758475272267472,-114.039156,0.0,0.0479436334
639,-2.750855174656537,-113.7241307,0.0,0.05307003483
640,-2.743235079464486,-113.4091055,0.0,0.05825898079
641,-2.735614981853551,-113.0940802,0.0,0.06350924637
642,-2.7279948842426163,-112.7790549,0.0,0.0688195625
643,-2.720374786631681,-112.4640296,0.0,0.074188616
644,-2.712754689020746,-112.1490043,0.0,0.07961504968
645,-2.705134591409811,-111.833979,0.0,0.08509746238
646,-2.697514493798876,-111.5189537,0.0,0.09063440916
647,-2.689894396187941,-111.2039284,0.0,0.09622440137
648,-2.682274298577006,-110.8889031,0.0,0.1018659069
649,-2.674654200966071,-110.5738778,0.0,0.1075573503
650,-2.667034103355136,-110.2588525,0.0,0.113297113
651,-2.6594140057442015,-109.9438272,0.0,0.1190835338
652,-2.6517939081332664,-109.6288019,0.0,0.1249149085
653,-2.6441738105223314,-109.3137766,0.0,0.1307894909
654,-2.636553715330281,-108.9987514,0.0,0.1367054928
655,-2.628933617719346,-108.6837261,0.0,0.1426610843
656,-2.621313520108411,-108.3687008,0.0,0.1486543943
657,-2.6136934224974757,-108.0536755,0.0,0.1546835107
658,-2.6060733248865406,-107.7386502,0.0,0.160746481
659,-2.5984532272756056,-107.4236249,0.0,0.1668413126
660,-2.590833129664671,-107.1085996,0.0,0.1729659735
661,-2.583213032053736,-106.7935743,0.0,0.1791183925
662,-2.575592934442801,-106.478549,0.0,0.1852964598
663,-2.5679728368318657,-106.1635237,0.0,0.1914980276
664,-2.5603527392209307,-105.8484984,0.0,0.1977209109
665,-2.5527326416099956,-105.5334731,0.0,0.2039628874
666,-2.545112543999061,-105.2184478,0.0,0.2102216989
667,-2.537492446388126,-104.9034225,0.0,0.2164950514
668,-2.529872351196075,-104.5883973,0.0,0.2227806161
669,-2.52225225358514,-104.273372,0.0,0.2290760299
670,-2.5146321559742053,-103.9583467,0.0,0.2353788961
671,-2.5070120583632702,-103.6433214,0.0,0.2416867852
672,-2.499391960752335,-103.3282961,0.0,0.2479972359
673,-2.4917718631414,-103.0132708,0.0,0.2543077553
674,-2.4841517655304655,-102.6982455,0.0,0.2606158203
675,-2.4765316679195304,-102.3832202,0.0,0.2669188782
676,-2.4689115703085953,-102.0681949,0.0,0.2732143475
677,-2.4612914726976607,-101.7531696,0.0,0.2794996188
678,-2.4536713750867256,-101.4381443,0.0,0.2857720558
679,-2.4460512774757905,-101.123119,0.0,0.2920289962
680,-2.4384311798648555,-100.8080937,0.0,0.2982677526
681,-2.4308110822539204,-100.4930684,0.0,0.3044856136
682,-2.42319098706187,-100.1780432,0.0,0.3106798445
683,-2.415570888483381,-99.86301786,0.0,0.3168476886
684,-2.407950790872446,-99.54799256,0.0,0.3229863683
685,-2.4003306935033994,-99.23296727,0.0,0.3290930858
686,-2.3927105961343527,-98.91794198,0.0,0.3351650245
687,-2.3850904987653063,-98.60291669,0.0,0.34119935
688,-2.3774704011543712,-98.28789139,1.000000082740371e-11,0.3471932112
689,-2.369850303785325,-97.9728661,1.000000082740371e-11,0.3531437414
690,-2.362230206416278,-97.65784081,1.9999998185360468e-11,0.3590480597
691,-2.354610108805343,-97.34281551,2.999999901276418e-11,0.3649032717
692,-2.3469900114362967,-97.02779022,2.999999901276418e-11,0.3707064712
693,-2.3393699140672504,-96.71276493,5.00000006675716e-11,0.3764547412
694,-2.3317498166982036,-96.39773964,6.999999885293207e-11,0.3821451549
695,-2.3241297190872685,-96.08271434,9.999999786569624e-11,0.3877747777000001
696,-2.316509621718222,-95.76768905,1.3000000034790737e-10,0.3933406674
697,-2.3088895243491754,-95.45266376,1.7000000018807526e-10,0.3988398761
698,-2.3012694267382408,-95.13763846,2.2000000085564686e-10,0.40426945189999997
699,-2.293649329369194,-94.82261317,2.799999988811752e-10,0.40962643909999996
700,-2.2860292320001476,-94.50758788,3.5000000120355423e-10,0.41490788059999995
701,-2.278409134631101,-94.19256259,4.400000017112937e-10,0.42011081869999994
702,-2.270789037020166,-93.87753729,5.3999999957699e-10,0.4252322964
703,-2.2631689396511194,-93.562512,6.699999999248973e-10,0.43026935880000006
704,-2.255548842282073,-93.24748671,7.999999985380812e-10,0.43521905530000005
705,-2.247928744671138,-92.93246141,9.599999996334763e-10,0.44007843950000003
706,-2.2403086473020912,-92.61743612,1.1400000006489552e-09,0.44484457149999995
707,-2.232688549933045,-92.30241083,1.3399999998497947e-09,0.4495145195
708,-2.22506845232211,-91.98738553,1.5600000007054415e-09,0.4540853607
709,-2.2174483549530635,-91.67236024,1.7999999997464489e-09,0.45855418309999996
710,-2.2098282575840167,-91.35733495,2.0600000004422636e-09,0.46291808650000005
711,-2.2022081602149703,-91.04230966,2.3300000002307586e-09,0.46717418429999996
712,-2.1945880626040353,-90.72728436,2.609999999111934e-09,0.47131960500000003
713,-2.1869679652349885,-90.41225907,2.8799999989004288e-09,0.4753514931
714,-2.179347867865942,-90.09723378,3.1500000004236473e-09,0.47926701149999995
715,-2.171727770255007,-89.78220848,3.399999998557335e-09,0.4830633422
716,-2.1641076728859603,-89.46718319,3.620000001147705e-09,0.48673768790000005
717,-2.156487575516914,-89.1521579,3.800000000428461e-09,0.49028727359999996
718,-2.148867478147867,-88.83713261,3.910000000856284e-09,0.4937093483000001
719,-2.141247380536932,-88.52210731,3.919999999948964e-09,0.4970011858000001
720,-2.1336272831678857,-88.20708202,3.825999999457208e-09,0.5001600873
721,-2.126007185798839,-87.89205673,3.581000000002499e-09,0.5031833812
722,-2.1183870881879043,-87.57703143,3.1539999986729406e-09,0.5060684263999999
723,-2.1107669908188575,-87.26200614,2.5049999990978122e-09,0.5088126124999999
724,-2.103146893449811,-86.94698085,1.5899999997182057e-09,0.5114133621
725,-2.095526795838876,-86.63195555,3.589999998665494e-10,0.5138681313000001
726,-2.08790669846983,-86.31693026,-1.2450000006630768e-09,0.5161744122999999
727,-2.080286601100783,-86.00190497,-3.2840000007555714e-09,0.5183297343000001
728,-2.0726665037317367,-85.68687968,-5.8240000001472114e-09,0.5203316645
729,-2.0650464061208016,-85.37185438,-8.939999999839354e-09,0.5221778104
730,-2.057426308751755,-85.05682909,-1.2709999999520327e-08,0.5238658208999999
731,-2.0498062113827085,-84.7418038,-1.7223000000135547e-08,0.5253933876
732,-2.0421861137717734,-84.4267785,-2.257000000002035e-08,0.5267582463000001
733,-2.034566016402727,-84.11175321,-2.8851000000076205e-08,0.5279581788
734,-2.0269459190336803,-83.79672792,-3.617100000031723e-08,0.5289910136
735,-2.019325821664634,-83.48170263,-4.463800000031187e-08,0.5298546277999999
736,-2.011705724053699,-83.16667733,-5.437000000002232e-08,0.5305469484
737,-2.0040856266846525,-82.85165204,-6.548600000005726e-08,0.5310659538999999
738,-1.9964655293156057,-82.53662675,-7.81117999999574e-08,0.531409675
739,-1.9888454317046707,-82.22160145,-9.237550000000235e-08,0.5315761965
740,-1.9812253343356243,-81.90657616,-1.084080999999939e-07,0.5315636587000001
741,-1.9736052369665777,-81.59155087,-1.263423999999869e-07,0.5313702582000001
742,-1.9659851395975312,-81.27652558,-1.463119999999679e-07,0.5309942498
743,-1.9583650419865961,-80.96150028,-1.6844999999997973e-07,0.5304339474
744,-1.9507449446175495,-80.64647499,-1.9288599999991649e-07,0.5296877255000001
745,-1.943124847248503,-80.3314497,-2.197500000001261e-07,0.5287540198999999
746,-1.9355047496375681,-80.0164244,-2.4916300000012506e-07,0.52763133
747,-1.9278846522685213,-79.70139911,-2.8124099999988356e-07,0.5263182188
748,-1.920264554899475,-79.38637382,-3.1609100000027507e-07,0.5248133148
749,-1.91264445728854,-79.07134852,-3.5380899999961496e-07,0.5231153130999999
750,-1.9050243599194936,-78.75632323,-3.9447799999974e-07,0.5212229766
751,-1.8974042625504468,-78.44129794,-4.3816499999994873e-07,0.5191351366
752,-1.8897841651814005,-78.12627265,-4.849209999996038e-07,0.5168506943000001
753,-1.8821640675704654,-77.81124735,-5.347749999998902e-07,0.5143686221
754,-1.8745439702014186,-77.49622206,-5.877340000012138e-07,0.5116879641
755,-1.8669238728323723,-77.18119677,-6.437779999993176e-07,0.5088078377
756,-1.8593037752214372,-76.86617147,-7.028600000000274e-07,0.5057274336
757,-1.8516836778523909,-76.55114618,-7.649000000001932e-07,0.5024460181000001
758,-1.844063580483344,-76.23612089,-8.29780000001154e-07,0.49896293299999994
759,-1.8364434831142977,-75.9210956,-8.973599999999998e-07,0.4952775969
760,-1.8288233855033627,-75.6060703,-9.674499999983571e-07,0.491389506
761,-1.821203288134316,-75.29104501,-1.039799999999827e-06,0.48729823479999995
762,-1.8135831907652695,-74.97601972,-1.1141400000011514e-06,0.48300343760000003
763,-1.8059630931543345,-74.66099442,-1.1901300000002196e-06,0.47850484790000003
764,-1.798342995785288,-74.34596913,-1.2674100000002048e-06,0.4738022804
765,-1.7907228984162415,-74.03094384,-1.3455399999993956e-06,0.46889563149999997
766,-1.7831028008053065,-73.71591854,-1.4240100000006972e-06,0.4637848793
767,-1.7754827034362597,-73.40089325,-1.502290000000156e-06,0.4584700847
768,-1.7678626060672133,-73.08586796,-1.5797500000011566e-06,0.45295139219999997
769,-1.7602425086981666,-72.77084267,-1.6557300000011321e-06,0.44722903010000004
770,-1.752622411087232,-72.45581737,-1.7294999999986627e-06,0.4413033111
771,-1.7450023137181851,-72.14079208,-1.8002399999987595e-06,0.4351746332
772,-1.7373822163491388,-71.82576679,-1.8670799999988275e-06,0.4288434795
773,-1.7297621187382037,-71.51074149,-1.9291099999999006e-06,0.42231041880000003
774,-1.7221420213691574,-71.1957162,-1.9852799999983683e-06,0.4155761065
775,-1.7145219240001106,-70.88069091,-2.034560000002683e-06,0.40864128419999995
776,-1.7069018266310643,-70.56566562,-2.075790000000133e-06,0.4015067809
777,-1.6992817290201292,-70.25064032,-2.1077799999998093e-06,0.3941735123
778,-1.6916616316510824,-69.93561503,-2.1292600000007156e-06,0.3866424813
779,-1.684041534282036,-69.62058974,-2.1389100000011874e-06,0.37891477879999996
780,-1.676421436671101,-69.30556444,-2.13532999999988e-06,0.37099158309999997
781,-1.6688013393020544,-68.99053915,-2.1171099999980902e-06,0.36287416060000005
782,-1.6611812419330079,-68.67551386,-2.08273999999925e-06,0.3545638652
783,-1.6535611445639613,-68.36048857,-2.0307099999998524e-06,0.34606213939999997
784,-1.6459410469530262,-68.04546327,-1.959419999999351e-06,0.3373705126
785,-1.63832094958398,-67.73043798,-1.8672800000014977e-06,0.32849060300000005
786,-1.630700852214933,-67.41541269,-1.7526499999989675e-06,0.31942411619999994
787,-1.623080754603998,-67.10038739,-1.6138700000001283e-06,0.31017284520000005
788,-1.6154606572349517,-66.7853621,-1.449259999997815e-06,0.3007386708
789,-1.6078405598659053,-66.47033681,-1.257179999998581e-06,0.2911235613
790,-1.6002204622549703,-66.15531151,-1.0359400000048424e-06,0.28132957170000006
791,-1.5926003648859235,-65.84028622,-7.839000000023355e-07,0.2713588438
792,-1.5849802675168772,-65.52526093,-4.994200000010829e-07,0.26121360579999997
793,-1.5773601701478304,-65.21023564,-1.8092000000219377e-07,0.2508961722
794,-1.5697400725368957,-64.89521034,1.7313000000296341e-07,0.24040894289999998
795,-1.562119975167849,-64.58018505,5.642299999997213e-07,0.229754403
796,-1.5544998777988026,-64.26515976,9.937699999990057e-07,0.2189351228
797,-1.5468797801878675,-63.95013446,1.463079999999839e-06,0.2079537561
798,-1.539259682818821,-63.63510917,1.9733899999999083e-06,0.1968130412
799,-1.5316395854497744,-63.32008388,2.5257799999983677e-06,0.18551579860000003
800,-1.5240194880807278,-63.00505859,3.1212499999946908e-06,0.17406493199999998
801,-1.5163993904697928,-62.69003329,3.760630000002041e-06,0.16246342619999998
802,-1.5087792931007462,-62.375008,4.444590000006465e-06,0.15071434769999997
803,-1.5011591957316996,-62.05998271,5.173650000002417e-06,0.13882084270000003
804,-1.4935390981207646,-61.74495741,5.948140000003321e-06,0.12678613719999998
805,-1.485919000751718,-61.42993212,6.768159999996637e-06,0.11461353600000002
806,-1.4782989033826717,-61.11490683,7.6336300000035e-06,0.10230642159999999
807,-1.4706788057717366,-60.79988153,8.544219999996605e-06,0.08986825311999999
808,-1.46305870840269,-60.48485624,9.499369999999008e-06,0.07730256614
809,-1.4554386110336435,-60.16983095,1.0498250000004483e-05,0.06461297098
810,-1.447818513664597,-59.85480566,1.153978e-05,0.05180315206
811,-1.440198416053662,-59.53978036,1.262256000000156e-05,0.03887686668
812,-1.4325783186846155,-59.22475507,1.3744949999998368e-05,0.02583794407
813,-1.424958221315569,-58.90972978,1.4904959999999245e-05,0.01269028416
814,-1.4173381237046339,-58.59470448,1.6100309999995954e-05,-0.0005621434914
815,-1.4097180263355875,-58.27967919,1.7328390000001526e-05,-0.013915300949999999
816,-1.402097928966541,-57.9646539,1.858624000000003e-05,-0.027365083140000003
817,-1.3944778315974944,-57.64962861,1.9870610000000122e-05,-0.040907319000000004
818,-1.3868577339865593,-57.33460331,2.1177849999998166e-05,-0.05453777296
819,-1.3792376366175128,-57.01957802,2.250399999999958e-05,-0.06825214615000001
820,-1.3716175392484662,-56.70455273,2.384473999999387e-05,-0.08204607777000002
821,-1.3639974416375311,-56.38952743,2.519540000000403e-05,-0.09591514656999998
822,-1.3563773442684846,-56.07450214,2.6550969999997176e-05,-0.1098548722
823,-1.348757246899438,-55.75947685,2.7906059999999178e-05,-0.12386071700000001
824,-1.3411371495303914,-55.44445156,2.9254989999998038e-05,-0.13792808709999999
825,-1.3335170519194566,-55.12942626,3.059168000000417e-05,-0.15205233359999998
826,-1.32589695455041,-54.81440097,3.190977999999872e-05,-0.1662287559
827,-1.3182768571813634,-54.49937568,3.3202580000002424e-05,-0.180452601
828,-1.3106567595704284,-54.18435038,3.4463089999998975e-05,-0.1947190668
829,-1.3030366622013818,-53.86932509,3.568401000000193e-05,-0.20902330330000002
830,-1.2954165648323355,-53.5542998,3.685776999999557e-05,-0.22336041379999996
831,-1.2877964672214004,-53.2392745,3.7976559999999826e-05,-0.2377254578
832,-1.2801763698523538,-52.92424921,3.903229999999841e-05,-0.25211345199999996
833,-1.2725562724833073,-52.60922392,4.001672000000095e-05,-0.2665193717
834,-1.2649361751142607,-52.29419863,4.0921339999999695e-05,-0.28093815429999996
835,-1.2573160775033259,-51.97917333,4.173754000000307e-05,-0.29536469909999996
836,-1.2496959801342793,-51.66414804,4.245653999999932e-05,-0.30979387129999997
837,-1.2420758827652327,-51.34912275,4.3069489999998656e-05,-0.3242205019
838,-1.2344557851542977,-51.03409745,4.356743000000218e-05,-0.3386393917
839,-1.226835687785251,-50.71907216,4.394140000000407e-05,-0.353045312
840,-1.2192155904162045,-50.40404687,4.418241000000295e-05,-0.36743300730000006
841,-1.211595493047158,-50.08902158,4.4281510000000746e-05,-0.38179719679999996
842,-1.203975395436223,-49.77399628,4.4229860000001564e-05,-0.3961325774
843,-1.1963552980671763,-49.45897099,4.401870999999613e-05,-0.4104338249000001
844,-1.18873520069813,-49.1439457,4.363945999999452e-05,-0.42469559739999996
845,-1.181115103087195,-48.8289204,4.308374999999892e-05,-0.4389125363
846,-1.1734950057181484,-48.51389511,4.2343430000001125e-05,-0.4530792695
847,-1.1658749083491018,-48.19886982,4.141069000000025e-05,-0.4671904127
848,-1.1582548107381667,-47.88384452,4.027800999999859e-05,-0.4812405731
849,-1.1506347133691204,-47.56881923,3.893828999999849e-05,-0.49522435049999997
850,-1.1430146160000738,-47.25379394,3.7384859999996245e-05,-0.5091363401000001
851,-1.1353945186310272,-46.93876865,3.5611520000006225e-05,-0.5229711354
852,-1.1277744210200922,-46.62374335,3.361260999999727e-05,-0.5367233299
853,-1.1201543236510456,-46.30871806,3.138303999999925e-05,-0.5503875197999999
854,-1.1125342262819993,-45.99369277,2.8918330000002324e-05,-0.5639583068999999
855,-1.1049141286710642,-45.67866747,2.621468000000432e-05,-0.5774303002000001
856,-1.0972940313020176,-45.36364218,2.3268999999999374e-05,-0.5907981192
857,-1.089673933932971,-45.04861689,2.0078960000002866e-05,-0.6040563964999999
858,-1.0820538365639243,-44.7335916,1.6642999999996744e-05,-0.6171997797
859,-1.0744337389529894,-44.4185663,1.2960430000000245e-05,-0.6302229342
860,-1.0668136415839429,-44.10354101,9.031389999997197e-06,-0.6431205462
861,-1.0591935442148963,-43.78851572,4.856990000003114e-06,-0.655887325
862,-1.0515734466039612,-43.47349042,4.392400000038932e-07,-0.6685180056
863,-1.043953349234915,-43.15846513,-4.2188800000037e-06,-0.6810073509
864,-1.0363332518658683,-42.84343984,-9.113350000006237e-06,-0.6933501553
865,-1.0287131544968218,-42.52841455,-1.4239149999997758e-05,-0.7055412467000001
866,-1.0210930568858867,-42.21338925,-1.959022000000421e-05,-0.7175754888000001
867,-1.0134729595168401,-41.89836396,-2.5159390000001336e-05,-0.729447785
868,-1.0058528621477938,-41.58333867,-3.0938450000003725e-05,-0.7411530791
869,-0.9982327645368587,-41.26831337,-3.691807999999658e-05,-0.7526863596
870,-0.9906126671678122,-40.95328808,-4.308785999999898e-05,-0.7640426617999999
871,-0.9829925697987656,-40.63826279,-4.9436280000002275e-05,-0.7752170702
872,-0.9753724721878305,-40.32323749,-5.595067999999981e-05,-0.7862047209999999
873,-0.9677523748187841,-40.0082122,-6.261738000000461e-05,-0.7970008052
874,-0.9601322774497375,-39.69318691,-6.942157999999948e-05,-0.8076005709
875,-0.9525121800806909,-39.37816162,-7.634738999999502e-05,-0.8179993252
876,-0.9448920824697559,-39.06313632,-8.337791999999539e-05,-0.8281924383
877,-0.9372719851007093,-38.74811103,-9.049520999999949e-05,-0.8381753444
878,-0.929651887731663,-38.43308574,-9.768036000000133e-05,-0.8479435447999999
879,-0.9220317901207279,-38.11806044,-0.00010491347000000234,-0.8574926104
880,-0.9144116927516813,-37.80303515,-0.00011217374999999974,-0.8668181846
881,-0.9067915953826348,-37.48800986,-0.00011943952000000035,-0.8759159842
882,-0.8991714980135881,-37.17298457,-0.00012668830000000034,-0.8847818033999999
883,-0.8915514004026532,-36.85795927,-0.00013389681999999986,-0.8934115150999999
884,-0.8839313030336067,-36.54293398,-0.00014104111000000016,-0.9018010734
885,-0.8763112056645601,-36.22790869,-0.0001480965599999981,-0.9099465157
886,-0.868691108053625,-35.91288339,-0.00015503799000000235,-0.9178439654
887,-0.8610710106845787,-35.5978581,-0.0001618397100000002,-0.9254896330000001
888,-0.8534509133155321,-35.28283281,-0.00016847558000000068,-0.9328798192000001
889,-0.8458308157045971,-34.96780751,-0.00017491915999999844,-0.9400109162
890,-0.8382107183355505,-34.65278222,-0.00018114371000000143,-0.9468794099
891,-0.8305906209665039,-34.33775693,-0.00018712233999999828,-0.953481882
892,-0.8229705235974575,-34.02273164,-0.00019282802999999807,-0.9598150114999999
893,-0.8153504259865224,-33.70770634,-0.00019823385,-0.9658755762
894,-0.8077303286174758,-33.39268105,-0.00020331289999999877,-0.9716604549000001
895,-0.8001102312484293,-33.07765576,-0.00020803852999999942,-0.9771666292
896,-0.7924901336374942,-32.76263046,-0.00021238437000000235,-0.9823911845000001
897,-0.7848700362684479,-32.44760517,-0.00021632448000000193,-0.9873313113999999
898,-0.7772499388994013,-32.13257988,-0.0002198334100000001,-0.9919843080000001
899,-0.7696298415303546,-31.81755459,-0.00022288634000000064,-0.9963475803
900,-0.7620097439194197,-31.50252929,-0.00022545916000000013,-1.0004186439999998
901,-0.7543896465503731,-31.187504,-0.00022752859999999875,-1.0041951250000003
902,-0.7467695491813265,-30.87247871,-0.00022907229,-1.007674762
903,-0.7391494515703916,-30.55745341,-0.00023006891500000105,-1.010855406
904,-0.731529354201345,-30.24242812,-0.0002304982780000006,-1.01373502
905,-0.7239092568322985,-29.92740283,-0.0002303414349999998,-1.0163116869999997
906,-0.716289159463252,-29.61237754,-0.00022958075900000006,-1.018583601
907,-0.7086690618523169,-29.29735224,-0.0002282000549999998,-1.0205490730000002
908,-0.7010489644832705,-28.98232695,-0.00022618464900000038,-1.022206532
909,-0.6934288671142238,-28.66730166,-0.00022352147699999936,-1.0235545240000001
910,-0.685808769503289,-28.35227636,-0.0002201991690000001,-1.0245917129999997
911,-0.6781886721342423,-28.03725107,-0.00021620812999999977,-1.0253168830000001
912,-0.6705685747651957,-27.72222578,-0.00021154062299999997,-1.0257289330000001
913,-0.6629484771542608,-27.40720048,-0.00020619083143000002,-1.0258268879999999
914,-0.6553283797852142,-27.09217519,-0.00020015492940000002,-1.025609883
915,-0.6477082824161677,-26.7771499,-0.00019343114199999985,-1.0250771790000002
916,-0.6400881850471212,-26.46212461,-0.00018601979800000022,-1.02422816
917,-0.6324680874361862,-26.14709931,-0.00017792337699999976,-1.023062318
918,-0.6248479900671396,-25.83207402,-0.00016914655400000062,-1.0215792750000001
919,-0.617227892698093,-25.51704873,-0.00015969622599999993,-1.0197787700000003
920,-0.6096077950871581,-25.20202343,-0.00014958154400000062,-1.017660656
921,-0.6019876977181114,-24.88699814,-0.00013881392799999955,-1.0152249139999998
922,-0.594367600349065,-24.57197285,-0.0001274070790000005,-1.0124716340000002
923,-0.5867475029800184,-24.25694756,-0.00011537697999999992,-1.00940103
924,-0.5791274053690834,-23.94192226,-0.00010274189999999982,-1.0060134360000001
925,-0.5715073080000369,-23.62689697,-8.952236000000016e-05,-1.0023093
926,-0.5638872106309903,-23.31187168,-7.574112000000022e-05,-0.9982891839999999
927,-0.5562671130200554,-22.99684638,-6.142317999999897e-05,-0.9939537722000001
928,-0.5486470156510088,-22.68182109,-4.6595669999999895e-05,-0.9893038616000001
929,-0.5410269182819621,-22.3667958,-3.1287870000000495e-05,-0.9843403648000001
930,-0.5334068206710273,-22.0517705,-1.5531129999999532e-05,-0.9790643087
931,-0.5257867233019806,-21.73674521,6.412099999991705e-07,-0.9734768343999999
932,-0.5181666259329342,-21.42171992,1.7193889999999462e-05,-0.9675791953000001
933,-0.5105465285638876,-21.10669463,3.4089769999998826e-05,-0.9613727576
934,-0.5029264309529526,-20.79166933,5.128996999999996e-05,-0.9548589982000001
935,-0.4953063335839061,-20.47664404,6.875393999999924e-05,-0.9480395048999999
936,-0.48768623621485946,-20.16161875,8.643956999999924e-05,-0.9409159750999999
937,-0.48006613860392455,-19.84659345,0.00010430331999999876,-0.9334902149000001
938,-0.47244604123487793,-19.53156816,0.00012230029000000198,-0.9257641377000001
939,-0.4648259438658315,-19.21654287,0.0001403844000000022,-0.9177397649999999
940,-0.45720584649678486,-18.90151758,0.0001585084800000032,-0.9094192227999999
941,-0.4495857488858499,-18.58649228,0.00017662444000000194,-0.9008047433
942,-0.44196565151680334,-18.27146699,0.00019468337000000044,-0.8918986618
943,-0.4343455541477568,-17.9564417,0.00021263573000000063,-0.8827034172000001
944,-0.4267254565368218,-17.6414164,0.00023043147999999777,-0.8732215506000001
945,-0.41910535916777525,-17.32639111,0.0002480202400000006,-0.8634557032
946,-0.41148526179872874,-17.01136582,0.00026535144000000566,-0.8534086174
947,-0.4038651644296822,-16.69634053,0.00028237448,-0.843083134
948,-0.3962450668187471,-16.38131523,0.0002990389400000029,-0.8324821920999999
949,-0.38862496944970065,-16.06628994,0.0003152946599999998,-0.8216088278
950,-0.38100487208065403,-15.75126465,0.0003310919800000034,-0.8104661732
