,t_au,Field_0,Field_1,Field_2,Field_3,Field_4,Field_5,Field_6,Field_7,Field_8,Field_9,Field_10,Field_11,Field_12,Field_13,Field_14,Field_15,Field_16,Field_17,Field_18
5864,466.0,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5865,466.25,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5866,466.5,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5867,466.75,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5868,467.0,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5869,467.25,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5870,467.5,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5871,467.75,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5872,468.0,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5873,468.25,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5874,468.5,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5875,468.75,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5876,469.0,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5877,469.25,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5878,469.5,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5879,469.75,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5880,470.0,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5881,470.25,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5882,470.5,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5883,470.75,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5884,471.0,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5885,471.25,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5886,471.5,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5887,471.75,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5888,472.0,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5889,472.25,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5890,472.5,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5891,472.75,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5892,473.0,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5893,473.25,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5894,473.5,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5895,473.75,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5896,474.0,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5897,474.25,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5898,474.5,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5899,474.75,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5900,475.0,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5901,475.25,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5902,475.5,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5903,475.75,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5904,476.0,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5905,476.25,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5906,476.5,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5907,476.75,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5908,477.0,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5909,477.25,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5910,477.5,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5911,477.75,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5912,478.0,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5913,478.25,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5914,478.5,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5915,478.75,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5916,479.0,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5917,479.25,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5918,479.5,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5919,479.75,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5920,480.0,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5921,480.25,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5922,480.5,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5923,480.75,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5924,481.0,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5925,481.25,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5926,481.5,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5927,481.75,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5928,482.0,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5929,482.25,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5930,482.5,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5931,482.75,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5932,483.0,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5933,483.25,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5934,483.5,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
5935,483.75,9.008693714e-21,2.414621841e-95,4.879987311e-21,3.515107126e-21,1.27548104e-93,1.27080445e-98,1.184180772e-21,7.905831744e-22,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99,3.834453798e-99
